[Header],
System,TOC-L syringe sparge,
S/W Version,1.00,
User,apaters1,
Date/Time,12/1/2022 10:35:38 AM,

[System],
Instrument Options,TOC/ASI/IC Unit/TN/Sparge Kit/,
Catalyst,Saline,
Cell Length,long,

[Data],
Type,Anal.,Sample Name,Sample ID,Origin,Cal. Curve,Manual Dilution,Notes,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Conc.,Result,SD Area,CV Area,Excluded,Inj. Vol.,
Unknown,NPOC/TN,24_4x,24,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 8:09:21 PM,1,4,NPOC,44.62,9.219,NPOC:9.322mg/L TN:1.184mg/L,0.6730,1.49,0,50,
Unknown,NPOC/TN,24_4x,24,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 7:56:05 PM,1,1,TN,4.168,1.168,NPOC:9.322mg/L TN:1.184mg/L,0.2076,4.78,0,50,
Unknown,NPOC/TN,24_4x,24,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:00:41 PM,1,2,TN,4.287,1.179,NPOC:9.322mg/L TN:1.184mg/L,0.2076,4.78,0,50,
Unknown,NPOC/TN,24_4x,24,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:05:03 PM,1,3,TN,4.572,1.206,NPOC:9.322mg/L TN:1.184mg/L,0.2076,4.78,0,50,
Unknown,NPOC/TN,24_4x,24,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:09:21 PM,1,4,TN,4.869,1.235,NPOC:9.322mg/L TN:1.184mg/L,0.2076,4.78,1,50,
Unknown,NPOC/TN,3_4x,3,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 8:18:09 PM,1,1,NPOC,47.70,9.866,NPOC:9.992mg/L TN:1.132mg/L,0.5231,1.08,0,50,
Unknown,NPOC/TN,3_4x,3,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 8:22:27 PM,1,2,NPOC,48.58,10.05,NPOC:9.992mg/L TN:1.132mg/L,0.5231,1.08,0,50,
Unknown,NPOC/TN,3_4x,3,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 8:26:45 PM,1,3,NPOC,48.63,10.06,NPOC:9.992mg/L TN:1.132mg/L,0.5231,1.08,0,50,
Unknown,NPOC/TN,3_4x,3,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:18:09 PM,1,1,TN,3.800,1.132,NPOC:9.992mg/L TN:1.132mg/L,0.05105,1.34,0,50,
Unknown,NPOC/TN,3_4x,3,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:22:27 PM,1,2,TN,3.745,1.127,NPOC:9.992mg/L TN:1.132mg/L,0.05105,1.34,0,50,
Unknown,NPOC/TN,3_4x,3,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:26:45 PM,1,3,TN,3.847,1.137,NPOC:9.992mg/L TN:1.132mg/L,0.05105,1.34,0,50,
Unknown,NPOC/TN,5_4x,5,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 8:35:37 PM,1,1,NPOC,18.05,3.641,NPOC:4.011mg/L TN:0.9625mg/L,0.7804,3.94,1,50,
Unknown,NPOC/TN,5_4x,5,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 8:40:00 PM,1,2,NPOC,19.67,3.981,NPOC:4.011mg/L TN:0.9625mg/L,0.7804,3.94,0,50,
Unknown,NPOC/TN,5_4x,5,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 8:44:31 PM,1,3,NPOC,20.66,4.189,NPOC:4.011mg/L TN:0.9625mg/L,0.7804,3.94,0,50,
Unknown,NPOC/TN,5_4x,5,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 8:48:49 PM,1,4,NPOC,19.12,3.865,NPOC:4.011mg/L TN:0.9625mg/L,0.7804,3.94,0,50,
Unknown,NPOC/TN,5_4x,5,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:35:37 PM,1,1,TN,2.023,0.9619,NPOC:4.011mg/L TN:0.9625mg/L,0.3810,18.78,0,50,
Unknown,NPOC/TN,5_4x,5,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:40:00 PM,1,2,TN,1.651,0.9263,NPOC:4.011mg/L TN:0.9625mg/L,0.3810,18.78,0,50,
Unknown,NPOC/TN,5_4x,5,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:44:31 PM,1,3,TN,2.413,0.9994,NPOC:4.011mg/L TN:0.9625mg/L,0.3810,18.78,0,50,
Unknown,NPOC/TN,5_4x,5,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:48:49 PM,1,4,TN,1.251,0.8879,NPOC:4.011mg/L TN:0.9625mg/L,0.3810,18.78,1,50,
Unknown,NPOC/TN,2_4x,2,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 8:57:37 PM,1,1,NPOC,31.18,6.397,NPOC:6.910mg/L TN:0.9829mg/L,0.5604,1.67,1,50,
Unknown,NPOC/TN,2_4x,2,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:02:09 PM,1,2,NPOC,33.32,6.846,NPOC:6.910mg/L TN:0.9829mg/L,0.5604,1.67,0,50,
Unknown,NPOC/TN,2_4x,2,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:06:42 PM,1,3,NPOC,34.27,7.046,NPOC:6.910mg/L TN:0.9829mg/L,0.5604,1.67,0,50,
Unknown,NPOC/TN,2_4x,2,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:11:00 PM,1,4,NPOC,33.28,6.838,NPOC:6.910mg/L TN:0.9829mg/L,0.5604,1.67,0,50,
Unknown,NPOC/TN,2_4x,2,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 8:57:37 PM,1,1,TN,2.190,0.9780,NPOC:6.910mg/L TN:0.9829mg/L,0.3146,14.04,0,50,
Unknown,NPOC/TN,2_4x,2,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:02:09 PM,1,2,TN,2.578,1.015,NPOC:6.910mg/L TN:0.9829mg/L,0.3146,14.04,0,50,
Unknown,NPOC/TN,2_4x,2,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:06:42 PM,1,3,TN,3.042,1.060,NPOC:6.910mg/L TN:0.9829mg/L,0.3146,14.04,1,50,
Unknown,NPOC/TN,2_4x,2,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:11:00 PM,1,4,TN,1.955,0.9554,NPOC:6.910mg/L TN:0.9829mg/L,0.3146,14.04,0,50,
Unknown,NPOC/TN,158_4x,158,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:20:03 PM,1,1,NPOC,37.44,7.711,NPOC:8.058mg/L TN:0.9725mg/L,0.2718,0.70,1,50,
Unknown,NPOC/TN,158_4x,158,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:24:31 PM,1,2,NPOC,38.79,7.995,NPOC:8.058mg/L TN:0.9725mg/L,0.2718,0.70,0,50,
Unknown,NPOC/TN,158_4x,158,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:28:49 PM,1,3,NPOC,39.32,8.106,NPOC:8.058mg/L TN:0.9725mg/L,0.2718,0.70,0,50,
Unknown,NPOC/TN,158_4x,158,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:33:06 PM,1,4,NPOC,39.16,8.073,NPOC:8.058mg/L TN:0.9725mg/L,0.2718,0.70,0,50,
Unknown,NPOC/TN,158_4x,158,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:20:03 PM,1,1,TN,1.936,0.9536,NPOC:8.058mg/L TN:0.9725mg/L,0.4851,22.74,0,50,
Unknown,NPOC/TN,158_4x,158,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:24:31 PM,1,2,TN,1.778,0.9385,NPOC:8.058mg/L TN:0.9725mg/L,0.4851,22.74,0,50,
Unknown,NPOC/TN,158_4x,158,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:28:49 PM,1,3,TN,2.686,1.026,NPOC:8.058mg/L TN:0.9725mg/L,0.4851,22.74,0,50,
Unknown,NPOC/TN,158_4x,158,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:33:06 PM,1,4,TN,2.974,1.053,NPOC:8.058mg/L TN:0.9725mg/L,0.4851,22.74,1,50,
Unknown,NPOC/TN,167_4x,167,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:41:55 PM,1,1,NPOC,22.71,4.619,NPOC:4.769mg/L TN:0.9190mg/L,0.6295,2.69,0,50,
Unknown,NPOC/TN,167_4x,167,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:46:13 PM,1,2,NPOC,23.89,4.867,NPOC:4.769mg/L TN:0.9190mg/L,0.6295,2.69,0,50,
Unknown,NPOC/TN,167_4x,167,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:50:31 PM,1,3,NPOC,25.06,5.112,NPOC:4.769mg/L TN:0.9190mg/L,0.6295,2.69,1,50,
Unknown,NPOC/TN,167_4x,167,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 9:54:50 PM,1,4,NPOC,23.68,4.823,NPOC:4.769mg/L TN:0.9190mg/L,0.6295,2.69,0,50,
Unknown,NPOC/TN,167_4x,167,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:41:55 PM,1,1,TN,1.468,0.9087,NPOC:4.769mg/L TN:0.9190mg/L,0.3805,24.16,0,50,
Unknown,NPOC/TN,167_4x,167,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:46:13 PM,1,2,TN,1.998,0.9596,NPOC:4.769mg/L TN:0.9190mg/L,0.3805,24.16,0,50,
Unknown,NPOC/TN,167_4x,167,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:50:31 PM,1,3,TN,2.446,1.003,NPOC:4.769mg/L TN:0.9190mg/L,0.3805,24.16,1,50,
Unknown,NPOC/TN,167_4x,167,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 9:54:50 PM,1,4,TN,1.260,0.8888,NPOC:4.769mg/L TN:0.9190mg/L,0.3805,24.16,0,50,
Unknown,NPOC/TN,173_4x,173,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 10:03:43 PM,1,1,NPOC,36.36,7.485,NPOC:7.921mg/L TN:1.117mg/L,0.3808,0.99,1,50,
Unknown,NPOC/TN,173_4x,173,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 10:08:16 PM,1,2,NPOC,38.61,7.957,NPOC:7.921mg/L TN:1.117mg/L,0.3808,0.99,0,50,
Unknown,NPOC/TN,173_4x,173,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 10:12:33 PM,1,3,NPOC,38.70,7.976,NPOC:7.921mg/L TN:1.117mg/L,0.3808,0.99,0,50,
Unknown,NPOC/TN,173_4x,173,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 10:16:50 PM,1,4,NPOC,38.00,7.829,NPOC:7.921mg/L TN:1.117mg/L,0.3808,0.99,0,50,
Unknown,NPOC/TN,173_4x,173,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:03:43 PM,1,1,TN,2.894,1.045,NPOC:7.921mg/L TN:1.117mg/L,0.2903,7.98,1,50,
Unknown,NPOC/TN,173_4x,173,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:08:16 PM,1,2,TN,3.711,1.124,NPOC:7.921mg/L TN:1.117mg/L,0.2903,7.98,0,50,
Unknown,NPOC/TN,173_4x,173,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:12:33 PM,1,3,TN,3.882,1.140,NPOC:7.921mg/L TN:1.117mg/L,0.2903,7.98,0,50,
Unknown,NPOC/TN,173_4x,173,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:16:50 PM,1,4,TN,3.316,1.086,NPOC:7.921mg/L TN:1.117mg/L,0.2903,7.98,0,50,
Unknown,NPOC/TN,159_4x,159,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 10:25:58 PM,1,1,NPOC,37.10,7.640,NPOC:7.672mg/L TN:0.9724mg/L,0.1604,0.43,0,50,
Unknown,NPOC/TN,159_4x,159,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 10:30:16 PM,1,2,NPOC,37.42,7.707,NPOC:7.672mg/L TN:0.9724mg/L,0.1604,0.43,0,50,
Unknown,NPOC/TN,159_4x,159,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 10:34:33 PM,1,3,NPOC,37.24,7.669,NPOC:7.672mg/L TN:0.9724mg/L,0.1604,0.43,0,50,
Unknown,NPOC/TN,159_4x,159,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:25:58 PM,1,1,TN,1.676,0.9287,NPOC:7.672mg/L TN:0.9724mg/L,0.3991,18.72,0,50,
Unknown,NPOC/TN,159_4x,159,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:30:16 PM,1,2,TN,2.419,0.9999,NPOC:7.672mg/L TN:0.9724mg/L,0.3991,18.72,0,50,
Unknown,NPOC/TN,159_4x,159,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:34:33 PM,1,3,TN,2.300,0.9885,NPOC:7.672mg/L TN:0.9724mg/L,0.3991,18.72,0,50,
Unknown,NPOC/TN,159_4x,159,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:40:51 PM,1,4,TN,0.000,0.7679,NPOC:7.672mg/L TN:0.9724mg/L,0.3991,18.72,1,50,
Unknown,NPOC/TN,162_4x,162,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 10:49:38 PM,1,1,NPOC,24.22,4.936,NPOC:4.943mg/L TN:0.8813mg/L,0.3911,1.61,0,50,
Unknown,NPOC/TN,162_4x,162,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 10:53:56 PM,1,2,NPOC,23.88,4.865,NPOC:4.943mg/L TN:0.8813mg/L,0.3911,1.61,0,50,
Unknown,NPOC/TN,162_4x,162,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 10:58:14 PM,1,3,NPOC,24.66,5.028,NPOC:4.943mg/L TN:0.8813mg/L,0.3911,1.61,0,50,
Unknown,NPOC/TN,162_4x,162,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:49:38 PM,1,1,TN,1.415,0.9036,NPOC:4.943mg/L TN:0.8813mg/L,0.2642,22.36,0,50,
Unknown,NPOC/TN,162_4x,162,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:53:56 PM,1,2,TN,0.8947,0.8537,NPOC:4.943mg/L TN:0.8813mg/L,0.2642,22.36,0,50,
Unknown,NPOC/TN,162_4x,162,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 10:58:14 PM,1,3,TN,1.235,0.8864,NPOC:4.943mg/L TN:0.8813mg/L,0.2642,22.36,0,50,
Unknown,NPOC/TN,162_4x,162,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 11:04:41 PM,1,4,TN,0.4448,0.8106,NPOC:4.943mg/L TN:0.8813mg/L,0.2642,22.36,1,50,
Unknown,NPOC/TN,163_4x,163,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 11:13:22 PM,1,1,NPOC,21.95,4.459,NPOC:4.504mg/L TN:0.9053mg/L,0.1976,0.89,0,50,
Unknown,NPOC/TN,163_4x,163,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 11:17:40 PM,1,2,NPOC,22.34,4.541,NPOC:4.504mg/L TN:0.9053mg/L,0.1976,0.89,0,50,
Unknown,NPOC/TN,163_4x,163,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/16/2022 11:22:22 PM,1,3,NPOC,22.20,4.512,NPOC:4.504mg/L TN:0.9053mg/L,0.1976,0.89,0,50,
Unknown,NPOC/TN,163_4x,163,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 11:13:22 PM,1,1,TN,1.705,0.9315,NPOC:4.504mg/L TN:0.9053mg/L,0.3309,23.11,0,50,
Unknown,NPOC/TN,163_4x,163,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/16/2022 11:17:40 PM,1,2,TN,1.527,0.9144,NPOC:4.504mg/L TN:0.9053mg/L,0.3309,23.11,0,50,
