[Header],
System,TOC-L syringe sparge,
S/W Version,1.00,
User,apaters1,
Date/Time,12/6/2022 9:49:08 AM,

[System],
Instrument Options,TOC/ASI/IC Unit/TN/Sparge Kit/,
Catalyst,Saline,
Cell Length,long,

[Data],
Type,Anal.,Sample Name,Sample ID,Origin,Cal. Curve,Manual Dilution,Notes,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Conc.,Result,SD Area,CV Area,Excluded,Inj. Vol.,
Unknown,NPOC/TN,188_4x,188,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 1:47:25 AM,1,4,TN,0.7173,0.8367,NPOC:2.260mg/L TN:0.8336mg/L,0.03061,4.47,0,50,
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 1:56:28 AM,1,1,NPOC,15.97,3.204,NPOC:3.194mg/L TN:0.9943mg/L,0.2237,1.40,0,50,
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 2:00:47 AM,1,2,NPOC,15.68,3.143,NPOC:3.194mg/L TN:0.9943mg/L,0.2237,1.40,0,50,
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 2:05:04 AM,1,3,NPOC,16.12,3.235,NPOC:3.194mg/L TN:0.9943mg/L,0.2237,1.40,0,50,
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 1:56:28 AM,1,1,TN,2.326,0.9910,NPOC:3.194mg/L TN:0.9943mg/L,0.06620,2.80,0,50,
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 2:00:47 AM,1,2,TN,2.437,1.002,NPOC:3.194mg/L TN:0.9943mg/L,0.06620,2.80,0,50,
Unknown,NPOC/TN,192_4x,192,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 2:05:04 AM,1,3,TN,2.319,0.9903,NPOC:3.194mg/L TN:0.9943mg/L,0.06620,2.80,0,50,
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 2:14:28 AM,1,1,NPOC,29.52,6.049,NPOC:6.054mg/L TN:0.9676mg/L,0.3009,1.02,0,50,
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 2:18:54 AM,1,2,NPOC,29.86,6.120,NPOC:6.054mg/L TN:0.9676mg/L,0.3009,1.02,0,50,
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 2:23:19 AM,1,3,NPOC,29.26,5.994,NPOC:6.054mg/L TN:0.9676mg/L,0.3009,1.02,0,50,
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 2:14:28 AM,1,1,TN,2.323,0.9907,NPOC:6.054mg/L TN:0.9676mg/L,0.2147,10.31,0,50,
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 2:18:54 AM,1,2,TN,2.012,0.9609,NPOC:6.054mg/L TN:0.9676mg/L,0.2147,10.31,0,50,
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 2:23:19 AM,1,3,TN,1.911,0.9512,NPOC:6.054mg/L TN:0.9676mg/L,0.2147,10.31,0,50,
Unknown,NPOC/TN,180_4x,180,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 2:29:37 AM,1,4,TN,0.08940,0.7765,NPOC:6.054mg/L TN:0.9676mg/L,0.2147,10.31,1,50,
Unknown,NPOC/TN,182_4x,182,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 2:38:24 AM,1,1,NPOC,26.19,5.350,NPOC:5.390mg/L TN:1.009mg/L,0.3612,1.37,0,50,
Unknown,NPOC/TN,182_4x,182,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 2:42:41 AM,1,2,NPOC,26.80,5.478,NPOC:5.390mg/L TN:1.009mg/L,0.3612,1.37,0,50,
Unknown,NPOC/TN,182_4x,182,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 2:47:02 AM,1,3,NPOC,26.16,5.343,NPOC:5.390mg/L TN:1.009mg/L,0.3612,1.37,0,50,
Unknown,NPOC/TN,182_4x,182,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 2:38:24 AM,1,1,TN,2.648,1.022,NPOC:5.390mg/L TN:1.009mg/L,0.1750,6.96,0,50,
Unknown,NPOC/TN,182_4x,182,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 2:42:41 AM,1,2,TN,2.581,1.015,NPOC:5.390mg/L TN:1.009mg/L,0.1750,6.96,0,50,
Unknown,NPOC/TN,182_4x,182,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 2:47:02 AM,1,3,TN,2.317,0.9901,NPOC:5.390mg/L TN:1.009mg/L,0.1750,6.96,0,50,
Unknown,NPOC/TN,182_4x,182,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 2:53:43 AM,1,4,TN,0.1315,0.7805,NPOC:5.390mg/L TN:1.009mg/L,0.1750,6.96,1,50,
Unknown,NPOC/TN,186_4x,186,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 3:02:50 AM,1,1,NPOC,120.9,25.23,NPOC:25.18mg/L TN:1.975mg/L,0.2517,0.21,0,50,
Unknown,NPOC/TN,186_4x,186,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 3:07:11 AM,1,2,NPOC,120.4,25.13,NPOC:25.18mg/L TN:1.975mg/L,0.2517,0.21,0,50,
Unknown,NPOC/TN,186_4x,186,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 3:11:48 AM,1,3,NPOC,120.7,25.19,NPOC:25.18mg/L TN:1.975mg/L,0.2517,0.21,0,50,
Unknown,NPOC/TN,186_4x,186,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 3:02:50 AM,1,1,TN,12.42,1.959,NPOC:25.18mg/L TN:1.975mg/L,0.2715,2.16,0,50,
Unknown,NPOC/TN,186_4x,186,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 3:07:11 AM,1,2,TN,12.44,1.961,NPOC:25.18mg/L TN:1.975mg/L,0.2715,2.16,0,50,
Unknown,NPOC/TN,186_4x,186,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 3:11:48 AM,1,3,TN,12.90,2.005,NPOC:25.18mg/L TN:1.975mg/L,0.2715,2.16,0,50,
Unknown,NPOC/TN,186_4x,186,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 3:18:23 AM,1,4,TN,0.2616,0.7930,NPOC:25.18mg/L TN:1.975mg/L,0.2715,2.16,1,50,
Unknown,NPOC/TN,190_4x,190,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 3:27:21 AM,1,1,NPOC,14.58,2.912,NPOC:2.960mg/L TN:0.8489mg/L,0.2166,1.46,0,50,
Unknown,NPOC/TN,190_4x,190,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 3:32:00 AM,1,2,NPOC,14.84,2.967,NPOC:2.960mg/L TN:0.8489mg/L,0.2166,1.46,0,50,
Unknown,NPOC/TN,190_4x,190,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 3:36:18 AM,1,3,NPOC,15.01,3.002,NPOC:2.960mg/L TN:0.8489mg/L,0.2166,1.46,0,50,
Unknown,NPOC/TN,190_4x,190,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 3:27:21 AM,1,1,TN,0.8882,0.8531,NPOC:2.960mg/L TN:0.8489mg/L,0.04986,5.91,0,50,
Unknown,NPOC/TN,190_4x,190,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 3:32:00 AM,1,2,TN,0.8547,0.8499,NPOC:2.960mg/L TN:0.8489mg/L,0.04986,5.91,0,50,
Unknown,NPOC/TN,190_4x,190,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 3:36:18 AM,1,3,TN,0.7901,0.8437,NPOC:2.960mg/L TN:0.8489mg/L,0.04986,5.91,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 3:46:00 AM,1,1,NPOC,3.634,0.6140,NPOC:0.6587mg/L TN:0.7759mg/L,0.1933,5.03,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 3:50:17 AM,1,2,NPOC,3.897,0.6692,NPOC:0.6587mg/L TN:0.7759mg/L,0.1933,5.03,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 3:54:45 AM,1,3,NPOC,4.011,0.6931,NPOC:0.6587mg/L TN:0.7759mg/L,0.1933,5.03,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 3:59:06 AM,1,4,NPOC,4.535,0.8031,NPOC:0.6587mg/L TN:0.7759mg/L,0.1933,5.03,1,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 3:46:00 AM,1,1,TN,0.000,0.7679,NPOC:0.6587mg/L TN:0.7759mg/L,0.09171,110.36,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 3:50:17 AM,1,2,TN,0.06780,0.7744,NPOC:0.6587mg/L TN:0.7759mg/L,0.09171,110.36,0,50,
Unknown,NPOC/TN,MilliQ,MilliQ,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 3:54:45 AM,1,3,TN,0.1815,0.7853,NPOC:0.6587mg/L TN:0.7759mg/L,0.09171,110.36,0,50,
Unknown,NPOC/TN,185_4x,185,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 4:07:55 AM,1,1,NPOC,30.59,6.273,NPOC:6.102mg/L TN:0.9793mg/L,0.3855,1.29,1,50,
Unknown,NPOC/TN,185_4x,185,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 4:12:15 AM,1,2,NPOC,29.40,6.023,NPOC:6.102mg/L TN:0.9793mg/L,0.3855,1.29,0,50,
Unknown,NPOC/TN,185_4x,185,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 4:16:32 AM,1,3,NPOC,29.75,6.097,NPOC:6.102mg/L TN:0.9793mg/L,0.3855,1.29,0,50,
Unknown,NPOC/TN,185_4x,185,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 4:20:52 AM,1,4,NPOC,30.17,6.185,NPOC:6.102mg/L TN:0.9793mg/L,0.3855,1.29,0,50,
Unknown,NPOC/TN,185_4x,185,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 4:07:55 AM,1,1,TN,2.178,0.9768,NPOC:6.102mg/L TN:0.9793mg/L,0.04246,1.93,0,50,
Unknown,NPOC/TN,185_4x,185,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 4:12:15 AM,1,2,TN,2.253,0.9840,NPOC:6.102mg/L TN:0.9793mg/L,0.04246,1.93,0,50,
Unknown,NPOC/TN,185_4x,185,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 4:16:32 AM,1,3,TN,2.181,0.9771,NPOC:6.102mg/L TN:0.9793mg/L,0.04246,1.93,0,50,
Unknown,NPOC/TN,178_4x,178,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 4:29:41 AM,1,1,NPOC,21.85,4.438,NPOC:4.458mg/L TN:0.9617mg/L,0.2818,1.28,0,50,
Unknown,NPOC/TN,178_4x,178,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 4:34:10 AM,1,2,NPOC,22.26,4.524,NPOC:4.458mg/L TN:0.9617mg/L,0.2818,1.28,0,50,
Unknown,NPOC/TN,178_4x,178,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 4:38:28 AM,1,3,NPOC,21.72,4.411,NPOC:4.458mg/L TN:0.9617mg/L,0.2818,1.28,0,50,
Unknown,NPOC/TN,178_4x,178,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 4:29:41 AM,1,1,TN,1.976,0.9574,NPOC:4.458mg/L TN:0.9617mg/L,0.04008,1.98,0,50,
Unknown,NPOC/TN,178_4x,178,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 4:34:10 AM,1,2,TN,2.031,0.9627,NPOC:4.458mg/L TN:0.9617mg/L,0.04008,1.98,0,50,
Unknown,NPOC/TN,178_4x,178,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 4:38:28 AM,1,3,TN,2.054,0.9649,NPOC:4.458mg/L TN:0.9617mg/L,0.04008,1.98,0,50,
Unknown,NPOC/TN,189_4x,189,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 4:48:17 AM,1,1,NPOC,15.35,3.074,NPOC:3.020mg/L TN:0.8686mg/L,0.2268,1.50,0,50,
Unknown,NPOC/TN,189_4x,189,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 4:52:51 AM,1,2,NPOC,15.01,3.002,NPOC:3.020mg/L TN:0.8686mg/L,0.2268,1.50,0,50,
Unknown,NPOC/TN,189_4x,189,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 4:57:25 AM,1,3,NPOC,14.92,2.983,NPOC:3.020mg/L TN:0.8686mg/L,0.2268,1.50,0,50,
Unknown,NPOC/TN,189_4x,189,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 4:48:17 AM,1,1,TN,1.032,0.8669,NPOC:3.020mg/L TN:0.8686mg/L,0.03650,3.48,0,50,
Unknown,NPOC/TN,189_4x,189,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 4:52:51 AM,1,2,TN,1.026,0.8663,NPOC:3.020mg/L TN:0.8686mg/L,0.03650,3.48,0,50,
Unknown,NPOC/TN,189_4x,189,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 4:57:25 AM,1,3,TN,1.092,0.8727,NPOC:3.020mg/L TN:0.8686mg/L,0.03650,3.48,0,50,
Unknown,NPOC/TN,183_4x,183,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 5:06:19 AM,1,1,NPOC,28.41,5.816,NPOC:6.206mg/L TN:0.9440mg/L,0.6199,2.05,1,50,
Unknown,NPOC/TN,183_4x,183,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 5:10:42 AM,1,2,NPOC,30.96,6.351,NPOC:6.206mg/L TN:0.9440mg/L,0.6199,2.05,0,50,
Unknown,NPOC/TN,183_4x,183,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 5:15:18 AM,1,3,NPOC,29.76,6.099,NPOC:6.206mg/L TN:0.9440mg/L,0.6199,2.05,0,50,
Unknown,NPOC/TN,183_4x,183,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 5:19:42 AM,1,4,NPOC,30.09,6.168,NPOC:6.206mg/L TN:0.9440mg/L,0.6199,2.05,0,50,
Unknown,NPOC/TN,183_4x,183,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 5:06:19 AM,1,1,TN,1.794,0.9400,NPOC:6.206mg/L TN:0.9440mg/L,0.07478,4.07,0,50,
Unknown,NPOC/TN,183_4x,183,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 5:10:42 AM,1,2,TN,1.791,0.9397,NPOC:6.206mg/L TN:0.9440mg/L,0.07478,4.07,0,50,
Unknown,NPOC/TN,183_4x,183,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,12/2/2022 5:15:18 AM,1,3,TN,1.922,0.9523,NPOC:6.206mg/L TN:0.9440mg/L,0.07478,4.07,0,50,
Unknown,NPOC/TN,100 ppm N standard,100 ppm N standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 5:29:27 AM,1,1,NPOC,6.612,1.239,NPOC:1.230mg/L TN:106.0mg/L,0.07390,1.12,0,50,
Unknown,NPOC/TN,100 ppm N standard,100 ppm N standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 5:34:50 AM,1,2,NPOC,6.612,1.239,NPOC:1.230mg/L TN:106.0mg/L,0.07390,1.12,0,50,
Unknown,NPOC/TN,100 ppm N standard,100 ppm N standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,12/2/2022 5:40:08 AM,1,3,NPOC,7.034,1.328,NPOC:1.230mg/L TN:106.0mg/L,0.07390,1.12,1,50,
