"","X","ID","Area","Site","Plot","Sample","date","Betterdate","ICP","concentration","month","area_site"
"989",2459,83,"East","Mesic","2","Jul-14","7-14-2021","2021-07-14","iron",3.84,"july","East-Mesic"
"990",2460,83,"East","Mesic","2","Jul-14","7-14-2021","2021-07-14","potassium",0.94,"july","East-Mesic"
"991",2461,83,"East","Mesic","2","Jul-14","7-14-2021","2021-07-14","magnesium",1.32,"july","East-Mesic"
"992",2462,83,"East","Mesic","2","Jul-14","7-14-2021","2021-07-14","manganese",0.42,"july","East-Mesic"
"993",2463,83,"East","Mesic","2","Jul-14","7-14-2021","2021-07-14","sodium",0.55,"july","East-Mesic"
"994",2464,83,"East","Mesic","2","Jul-14","7-14-2021","2021-07-14","phosphorus",0.05,"july","East-Mesic"
"995",2466,84,"East","Mesic","3","Jul-14","7-14-2021","2021-07-14","calcium",4.4,"july","East-Mesic"
"996",2467,84,"East","Mesic","3","Jul-14","7-14-2021","2021-07-14","iron",2.04,"july","East-Mesic"
"997",2468,84,"East","Mesic","3","Jul-14","7-14-2021","2021-07-14","potassium",1.02,"july","East-Mesic"
"998",2469,84,"East","Mesic","3","Jul-14","7-14-2021","2021-07-14","magnesium",1.03,"july","East-Mesic"
"999",2470,84,"East","Mesic","3","Jul-14","7-14-2021","2021-07-14","manganese",0.22,"july","East-Mesic"
"1000",2471,84,"East","Mesic","3","Jul-14","7-14-2021","2021-07-14","sodium",0.29,"july","East-Mesic"
"1001",2472,84,"East","Mesic","3","Jul-14","7-14-2021","2021-07-14","phosphorus",0.05,"july","East-Mesic"
"1002",2474,85,"East","Hydric","1","Jul-14","7-14-2021","2021-07-14","calcium",2.51,"july","East-Hydric"
"1003",2475,85,"East","Hydric","1","Jul-14","7-14-2021","2021-07-14","iron",0.92,"july","East-Hydric"
"1004",2476,85,"East","Hydric","1","Jul-14","7-14-2021","2021-07-14","potassium",0.35,"july","East-Hydric"
"1005",2477,85,"East","Hydric","1","Jul-14","7-14-2021","2021-07-14","magnesium",0.64,"july","East-Hydric"
"1006",2478,85,"East","Hydric","1","Jul-14","7-14-2021","2021-07-14","manganese",0.09,"july","East-Hydric"
"1007",2479,85,"East","Hydric","1","Jul-14","7-14-2021","2021-07-14","sodium",0.14,"july","East-Hydric"
"1008",2480,85,"East","Hydric","1","Jul-14","7-14-2021","2021-07-14","phosphorus",0.05,"july","East-Hydric"
"1009",2482,86,"East","Hydric","2","Jul-14","7-14-2021","2021-07-14","calcium",3.32,"july","East-Hydric"
"1010",2483,86,"East","Hydric","2","Jul-14","7-14-2021","2021-07-14","iron",1.21,"july","East-Hydric"
"1011",2484,86,"East","Hydric","2","Jul-14","7-14-2021","2021-07-14","potassium",0.33,"july","East-Hydric"
"1012",2485,86,"East","Hydric","2","Jul-14","7-14-2021","2021-07-14","magnesium",0.66,"july","East-Hydric"
"1013",2486,86,"East","Hydric","2","Jul-14","7-14-2021","2021-07-14","manganese",0.03,"july","East-Hydric"
"1014",2487,86,"East","Hydric","2","Jul-14","7-14-2021","2021-07-14","sodium",0.08,"july","East-Hydric"
"1015",2488,86,"East","Hydric","2","Jul-14","7-14-2021","2021-07-14","phosphorus",0.05,"july","East-Hydric"
"1016",2490,87,"East","Hydric","3","Jul-14","7-14-2021","2021-07-14","calcium",3.09,"july","East-Hydric"
"1017",2491,87,"East","Hydric","3","Jul-14","7-14-2021","2021-07-14","iron",0.9,"july","East-Hydric"
"1018",2492,87,"East","Hydric","3","Jul-14","7-14-2021","2021-07-14","potassium",2.21,"july","East-Hydric"
"1019",2493,87,"East","Hydric","3","Jul-14","7-14-2021","2021-07-14","magnesium",0.75,"july","East-Hydric"
"1020",2494,87,"East","Hydric","3","Jul-14","7-14-2021","2021-07-14","manganese",0.11,"july","East-Hydric"
"1021",2495,87,"East","Hydric","3","Jul-14","7-14-2021","2021-07-14","sodium",0.16,"july","East-Hydric"
"1022",2496,87,"East","Hydric","3","Jul-14","7-14-2021","2021-07-14","phosphorus",0.05,"july","East-Hydric"
"1023",2602,101,"West","Dry","2","Jul-24","7-24-2021","2021-07-24","calcium",10.88,"july","West-Dry"
"1024",2603,101,"West","Dry","2","Jul-24","7-24-2021","2021-07-24","iron",0.24,"july","West-Dry"
"1025",2604,101,"West","Dry","2","Jul-24","7-24-2021","2021-07-24","potassium",0.52,"july","West-Dry"
"1026",2605,101,"West","Dry","2","Jul-24","7-24-2021","2021-07-24","magnesium",1.42,"july","West-Dry"
"1027",2606,101,"West","Dry","2","Jul-24","7-24-2021","2021-07-24","manganese",0.03,"july","West-Dry"
"1028",2607,101,"West","Dry","2","Jul-24","7-24-2021","2021-07-24","sodium",0.05,"july","West-Dry"
"1029",2608,101,"West","Dry","2","Jul-24","7-24-2021","2021-07-24","phosphorus",0.12,"july","West-Dry"
"1030",2610,102,"West","Dry","3","Jul-24","7-24-2021","2021-07-24","calcium",9.24,"july","West-Dry"
"1031",2611,102,"West","Dry","3","Jul-24","7-24-2021","2021-07-24","iron",0.32,"july","West-Dry"
"1032",2612,102,"West","Dry","3","Jul-24","7-24-2021","2021-07-24","potassium",0.47,"july","West-Dry"
"1033",2613,102,"West","Dry","3","Jul-24","7-24-2021","2021-07-24","magnesium",0.92,"july","West-Dry"
"1034",2614,102,"West","Dry","3","Jul-24","7-24-2021","2021-07-24","manganese",0.03,"july","West-Dry"
"1035",2615,102,"West","Dry","3","Jul-24","7-24-2021","2021-07-24","sodium",0.05,"july","West-Dry"
"1036",2616,102,"West","Dry","3","Jul-24","7-24-2021","2021-07-24","phosphorus",0.06,"july","West-Dry"
"1037",2618,103,"West","Mesic","1","Jul-24","7-24-2021","2021-07-24","calcium",10.78,"july","West-Mesic"
"1038",2619,103,"West","Mesic","1","Jul-24","7-24-2021","2021-07-24","iron",0.32,"july","West-Mesic"
"1039",2620,103,"West","Mesic","1","Jul-24","7-24-2021","2021-07-24","potassium",0.42,"july","West-Mesic"
"1040",2621,103,"West","Mesic","1","Jul-24","7-24-2021","2021-07-24","magnesium",1.26,"july","West-Mesic"
"1041",2622,103,"West","Mesic","1","Jul-24","7-24-2021","2021-07-24","manganese",0.03,"july","West-Mesic"
"1042",2623,103,"West","Mesic","1","Jul-24","7-24-2021","2021-07-24","sodium",0.05,"july","West-Mesic"
"1043",2624,103,"West","Mesic","1","Jul-24","7-24-2021","2021-07-24","phosphorus",0.07,"july","West-Mesic"
"1044",2626,104,"West","Mesic","2","Jul-24","7-24-2021","2021-07-24","calcium",11.21,"july","West-Mesic"
"1045",2627,104,"West","Mesic","2","Jul-24","7-24-2021","2021-07-24","iron",0.29,"july","West-Mesic"
"1046",2628,104,"West","Mesic","2","Jul-24","7-24-2021","2021-07-24","potassium",0.41,"july","West-Mesic"
"1047",2629,104,"West","Mesic","2","Jul-24","7-24-2021","2021-07-24","magnesium",1.51,"july","West-Mesic"
"1048",2630,104,"West","Mesic","2","Jul-24","7-24-2021","2021-07-24","manganese",0.03,"july","West-Mesic"
"1049",2631,104,"West","Mesic","2","Jul-24","7-24-2021","2021-07-24","sodium",0.05,"july","West-Mesic"
"1050",2632,104,"West","Mesic","2","Jul-24","7-24-2021","2021-07-24","phosphorus",0.07,"july","West-Mesic"
"1051",2634,105,"West","Mesic","3","Jul-24","7-24-2021","2021-07-24","calcium",7.37,"july","West-Mesic"
"1052",2635,105,"West","Mesic","3","Jul-24","7-24-2021","2021-07-24","iron",0.27,"july","West-Mesic"
"1053",2636,105,"West","Mesic","3","Jul-24","7-24-2021","2021-07-24","potassium",0.63,"july","West-Mesic"
"1054",2637,105,"West","Mesic","3","Jul-24","7-24-2021","2021-07-24","magnesium",0.91,"july","West-Mesic"
"1055",2638,105,"West","Mesic","3","Jul-24","7-24-2021","2021-07-24","manganese",0.03,"july","West-Mesic"
"1056",2639,105,"West","Mesic","3","Jul-24","7-24-2021","2021-07-24","sodium",0.05,"july","West-Mesic"
"1057",2640,105,"West","Mesic","3","Jul-24","7-24-2021","2021-07-24","phosphorus",0.07,"july","West-Mesic"
"1058",2642,106,"West","Hydric","1","Jul-24","7-24-2021","2021-07-24","calcium",40.17,"july","West-Hydric"
"1059",2643,106,"West","Hydric","1","Jul-24","7-24-2021","2021-07-24","iron",2.53,"july","West-Hydric"
"1060",2644,106,"West","Hydric","1","Jul-24","7-24-2021","2021-07-24","potassium",0.39,"july","West-Hydric"
"1061",2645,106,"West","Hydric","1","Jul-24","7-24-2021","2021-07-24","magnesium",5.35,"july","West-Hydric"
"1062",2646,106,"West","Hydric","1","Jul-24","7-24-2021","2021-07-24","manganese",0.23,"july","West-Hydric"
"1063",2647,106,"West","Hydric","1","Jul-24","7-24-2021","2021-07-24","sodium",0.31,"july","West-Hydric"
"1064",2648,106,"West","Hydric","1","Jul-24","7-24-2021","2021-07-24","phosphorus",0.07,"july","West-Hydric"
"1065",2650,107,"West","Hydric","2","Jul-24","7-24-2021","2021-07-24","calcium",32.92,"july","West-Hydric"
"1066",2651,107,"West","Hydric","2","Jul-24","7-24-2021","2021-07-24","iron",1.84,"july","West-Hydric"
"1067",2652,107,"West","Hydric","2","Jul-24","7-24-2021","2021-07-24","potassium",0.55,"july","West-Hydric"
"1068",2653,107,"West","Hydric","2","Jul-24","7-24-2021","2021-07-24","magnesium",3.73,"july","West-Hydric"
"1069",2654,107,"West","Hydric","2","Jul-24","7-24-2021","2021-07-24","manganese",0.26,"july","West-Hydric"
"1070",2655,107,"West","Hydric","2","Jul-24","7-24-2021","2021-07-24","sodium",0.35,"july","West-Hydric"
"1071",2656,107,"West","Hydric","2","Jul-24","7-24-2021","2021-07-24","phosphorus",0.09,"july","West-Hydric"
"1072",2658,108,"West","Hydric","3","Jul-24","7-24-2021","2021-07-24","calcium",36.95,"july","West-Hydric"
"1073",2659,108,"West","Hydric","3","Jul-24","7-24-2021","2021-07-24","iron",0.39,"july","West-Hydric"
"1074",2660,108,"West","Hydric","3","Jul-24","7-24-2021","2021-07-24","potassium",0.79,"july","West-Hydric"
"1075",2661,108,"West","Hydric","3","Jul-24","7-24-2021","2021-07-24","magnesium",4.86,"july","West-Hydric"
"1076",2662,108,"West","Hydric","3","Jul-24","7-24-2021","2021-07-24","manganese",0.03,"july","West-Hydric"
"1077",2663,108,"West","Hydric","3","Jul-24","7-24-2021","2021-07-24","sodium",0.05,"july","West-Hydric"
"1078",2664,108,"West","Hydric","3","Jul-24","7-24-2021","2021-07-24","phosphorus",0.07,"july","West-Hydric"
"1079",2706,114,"East","Dry","1","Jul-30","7-30-2021","2021-07-30","calcium",9.79,"july","East-Dry"
"1080",2707,114,"East","Dry","1","Jul-30","7-30-2021","2021-07-30","iron",0.31,"july","East-Dry"
"1081",2708,114,"East","Dry","1","Jul-30","7-30-2021","2021-07-30","potassium",1.36,"july","East-Dry"
"1082",2709,114,"East","Dry","1","Jul-30","7-30-2021","2021-07-30","magnesium",1.27,"july","East-Dry"
"1083",2710,114,"East","Dry","1","Jul-30","7-30-2021","2021-07-30","manganese",0.03,"july","East-Dry"
"1084",2711,114,"East","Dry","1","Jul-30","7-30-2021","2021-07-30","sodium",0.05,"july","East-Dry"
"1085",2712,114,"East","Dry","1","Jul-30","7-30-2021","2021-07-30","phosphorus",0.05,"july","East-Dry"
"1086",2714,115,"East","Dry","2","Jul-30","7-30-2021","2021-07-30","calcium",3.55,"july","East-Dry"
"1087",2715,115,"East","Dry","2","Jul-30","7-30-2021","2021-07-30","iron",0.91,"july","East-Dry"
"1088",2716,115,"East","Dry","2","Jul-30","7-30-2021","2021-07-30","potassium",0.53,"july","East-Dry"
"1089",2717,115,"East","Dry","2","Jul-30","7-30-2021","2021-07-30","magnesium",0.46,"july","East-Dry"
"1090",2718,115,"East","Dry","2","Jul-30","7-30-2021","2021-07-30","manganese",0.03,"july","East-Dry"
"1091",2719,115,"East","Dry","2","Jul-30","7-30-2021","2021-07-30","sodium",0.08,"july","East-Dry"
"1092",2720,115,"East","Dry","2","Jul-30","7-30-2021","2021-07-30","phosphorus",0.05,"july","East-Dry"
"1093",2722,116,"East","Dry","3","Jul-30","7-30-2021","2021-07-30","calcium",4.41,"july","East-Dry"
"1094",2723,116,"East","Dry","3","Jul-30","7-30-2021","2021-07-30","iron",0.54,"july","East-Dry"
"1095",2724,116,"East","Dry","3","Jul-30","7-30-2021","2021-07-30","potassium",0.67,"july","East-Dry"
"1096",2725,116,"East","Dry","3","Jul-30","7-30-2021","2021-07-30","magnesium",0.78,"july","East-Dry"
"1097",2726,116,"East","Dry","3","Jul-30","7-30-2021","2021-07-30","manganese",0.03,"july","East-Dry"
"1098",2727,116,"East","Dry","3","Jul-30","7-30-2021","2021-07-30","sodium",0.05,"july","East-Dry"
"1099",2728,116,"East","Dry","3","Jul-30","7-30-2021","2021-07-30","phosphorus",0.05,"july","East-Dry"
"1100",2730,117,"East","Mesic","1","Jul-30","7-30-2021","2021-07-30","calcium",3.88,"july","East-Mesic"
"1101",2731,117,"East","Mesic","1","Jul-30","7-30-2021","2021-07-30","iron",0.64,"july","East-Mesic"
"1102",2732,117,"East","Mesic","1","Jul-30","7-30-2021","2021-07-30","potassium",1.8,"july","East-Mesic"
"1103",2733,117,"East","Mesic","1","Jul-30","7-30-2021","2021-07-30","magnesium",0.86,"july","East-Mesic"
"1104",2734,117,"East","Mesic","1","Jul-30","7-30-2021","2021-07-30","manganese",0.03,"july","East-Mesic"
"1105",2735,117,"East","Mesic","1","Jul-30","7-30-2021","2021-07-30","sodium",0.05,"july","East-Mesic"
"1106",2736,117,"East","Mesic","1","Jul-30","7-30-2021","2021-07-30","phosphorus",0.05,"july","East-Mesic"
"1107",2738,118,"East","Mesic","2","Jul-30","7-30-2021","2021-07-30","calcium",5.63,"july","East-Mesic"
"1108",2739,118,"East","Mesic","2","Jul-30","7-30-2021","2021-07-30","iron",0.89,"july","East-Mesic"
"1109",2740,118,"East","Mesic","2","Jul-30","7-30-2021","2021-07-30","potassium",1.59,"july","East-Mesic"
"1110",2741,118,"East","Mesic","2","Jul-30","7-30-2021","2021-07-30","magnesium",1.34,"july","East-Mesic"
"1111",2742,118,"East","Mesic","2","Jul-30","7-30-2021","2021-07-30","manganese",0.34,"july","East-Mesic"
"1112",2743,118,"East","Mesic","2","Jul-30","7-30-2021","2021-07-30","sodium",0.45,"july","East-Mesic"
"1113",2744,118,"East","Mesic","2","Jul-30","7-30-2021","2021-07-30","phosphorus",0.05,"july","East-Mesic"
"1114",2746,119,"East","Mesic","3","Jul-30","7-30-2021","2021-07-30","calcium",4.58,"july","East-Mesic"
"1115",2747,119,"East","Mesic","3","Jul-30","7-30-2021","2021-07-30","iron",0.48,"july","East-Mesic"
"1116",2748,119,"East","Mesic","3","Jul-30","7-30-2021","2021-07-30","potassium",1.46,"july","East-Mesic"
"1117",2749,119,"East","Mesic","3","Jul-30","7-30-2021","2021-07-30","magnesium",1.19,"july","East-Mesic"
"1118",2750,119,"East","Mesic","3","Jul-30","7-30-2021","2021-07-30","manganese",0.17,"july","East-Mesic"
"1119",2751,119,"East","Mesic","3","Jul-30","7-30-2021","2021-07-30","sodium",0.23,"july","East-Mesic"
"1120",2752,119,"East","Mesic","3","Jul-30","7-30-2021","2021-07-30","phosphorus",0.05,"july","East-Mesic"
"1121",2754,120,"East","Hydric","1","Jul-30","7-30-2021","2021-07-30","calcium",2.4,"july","East-Hydric"
"1122",2755,120,"East","Hydric","1","Jul-30","7-30-2021","2021-07-30","iron",0.35,"july","East-Hydric"
"1123",2756,120,"East","Hydric","1","Jul-30","7-30-2021","2021-07-30","potassium",0.36,"july","East-Hydric"
"1124",2757,120,"East","Hydric","1","Jul-30","7-30-2021","2021-07-30","magnesium",0.61,"july","East-Hydric"
"1125",2758,120,"East","Hydric","1","Jul-30","7-30-2021","2021-07-30","manganese",0.08,"july","East-Hydric"
"1126",2759,120,"East","Hydric","1","Jul-30","7-30-2021","2021-07-30","sodium",0.12,"july","East-Hydric"
"1127",2760,120,"East","Hydric","1","Jul-30","7-30-2021","2021-07-30","phosphorus",0.05,"july","East-Hydric"
"1128",2762,121,"East","Hydric","2","Jul-30","7-30-2021","2021-07-30","calcium",3.34,"july","East-Hydric"
"1129",2763,121,"East","Hydric","2","Jul-30","7-30-2021","2021-07-30","iron",0.42,"july","East-Hydric"
"1130",2764,121,"East","Hydric","2","Jul-30","7-30-2021","2021-07-30","potassium",0.26,"july","East-Hydric"
"1131",2765,121,"East","Hydric","2","Jul-30","7-30-2021","2021-07-30","magnesium",0.68,"july","East-Hydric"
"1132",2766,121,"East","Hydric","2","Jul-30","7-30-2021","2021-07-30","manganese",0.11,"july","East-Hydric"
"1133",2767,121,"East","Hydric","2","Jul-30","7-30-2021","2021-07-30","sodium",0.16,"july","East-Hydric"
"1134",2768,121,"East","Hydric","2","Jul-30","7-30-2021","2021-07-30","phosphorus",0.05,"july","East-Hydric"
"1135",2770,122,"East","Hydric","3","Jul-30","7-30-2021","2021-07-30","calcium",3.05,"july","East-Hydric"
"1136",2771,122,"East","Hydric","3","Jul-30","7-30-2021","2021-07-30","iron",0.32,"july","East-Hydric"
"1137",2772,122,"East","Hydric","3","Jul-30","7-30-2021","2021-07-30","potassium",0.29,"july","East-Hydric"
"1138",2773,122,"East","Hydric","3","Jul-30","7-30-2021","2021-07-30","magnesium",0.75,"july","East-Hydric"
"1139",2774,122,"East","Hydric","3","Jul-30","7-30-2021","2021-07-30","manganese",0.47,"july","East-Hydric"
"1140",2775,122,"East","Hydric","3","Jul-30","7-30-2021","2021-07-30","sodium",0.61,"july","East-Hydric"
"1141",2776,122,"East","Hydric","3","Jul-30","7-30-2021","2021-07-30","phosphorus",0.05,"july","East-Hydric"
"1142",2874,135,"West","Dry","1","Jul-31","7-31-2021","2021-07-31","calcium",14.27,"july","West-Dry"
"1143",2875,135,"West","Dry","1","Jul-31","7-31-2021","2021-07-31","iron",0.03,"july","West-Dry"
"1144",2876,135,"West","Dry","1","Jul-31","7-31-2021","2021-07-31","potassium",0.43,"july","West-Dry"
"1145",2877,135,"West","Dry","1","Jul-31","7-31-2021","2021-07-31","magnesium",2.05,"july","West-Dry"
"1146",2878,135,"West","Dry","1","Jul-31","7-31-2021","2021-07-31","manganese",0.03,"july","West-Dry"
"1147",2879,135,"West","Dry","1","Jul-31","7-31-2021","2021-07-31","sodium",0.05,"july","West-Dry"
"1148",2880,135,"West","Dry","1","Jul-31","7-31-2021","2021-07-31","phosphorus",0.05,"july","West-Dry"
"1149",2882,136,"West","Dry","2","Jul-31","7-31-2021","2021-07-31","calcium",11.35,"july","West-Dry"
"1150",2883,136,"West","Dry","2","Jul-31","7-31-2021","2021-07-31","iron",0.15,"july","West-Dry"
"1151",2884,136,"West","Dry","2","Jul-31","7-31-2021","2021-07-31","potassium",1.95,"july","West-Dry"
"1152",2885,136,"West","Dry","2","Jul-31","7-31-2021","2021-07-31","magnesium",1.35,"july","West-Dry"
"1153",2886,136,"West","Dry","2","Jul-31","7-31-2021","2021-07-31","manganese",0.03,"july","West-Dry"
"1154",2887,136,"West","Dry","2","Jul-31","7-31-2021","2021-07-31","sodium",0.05,"july","West-Dry"
"1155",2888,136,"West","Dry","2","Jul-31","7-31-2021","2021-07-31","phosphorus",0.05,"july","West-Dry"
"1156",2890,137,"West","Dry","3","Jul-31","7-31-2021","2021-07-31","calcium",8.78,"july","West-Dry"
"1157",2891,137,"West","Dry","3","Jul-31","7-31-2021","2021-07-31","iron",0.16,"july","West-Dry"
"1158",2892,137,"West","Dry","3","Jul-31","7-31-2021","2021-07-31","potassium",0.3,"july","West-Dry"
"1159",2893,137,"West","Dry","3","Jul-31","7-31-2021","2021-07-31","magnesium",0.91,"july","West-Dry"
"1160",2894,137,"West","Dry","3","Jul-31","7-31-2021","2021-07-31","manganese",0.03,"july","West-Dry"
"1161",2895,137,"West","Dry","3","Jul-31","7-31-2021","2021-07-31","sodium",0.05,"july","West-Dry"
"1162",2896,137,"West","Dry","3","Jul-31","7-31-2021","2021-07-31","phosphorus",0.05,"july","West-Dry"
"1163",2898,138,"West","Mesic","1","Jul-31","7-31-2021","2021-07-31","calcium",12.95,"july","West-Mesic"
"1164",2899,138,"West","Mesic","1","Jul-31","7-31-2021","2021-07-31","iron",0.03,"july","West-Mesic"
"1165",2900,138,"West","Mesic","1","Jul-31","7-31-2021","2021-07-31","potassium",0.25,"july","West-Mesic"
"1166",2901,138,"West","Mesic","1","Jul-31","7-31-2021","2021-07-31","magnesium",1.61,"july","West-Mesic"
"1167",2902,138,"West","Mesic","1","Jul-31","7-31-2021","2021-07-31","manganese",0.03,"july","West-Mesic"
"1168",2903,138,"West","Mesic","1","Jul-31","7-31-2021","2021-07-31","sodium",0.05,"july","West-Mesic"
"1169",2904,138,"West","Mesic","1","Jul-31","7-31-2021","2021-07-31","phosphorus",0.05,"july","West-Mesic"
"1170",2906,139,"West","Mesic","2","Jul-31","7-31-2021","2021-07-31","calcium",7.08,"july","West-Mesic"
"1171",2907,139,"West","Mesic","2","Jul-31","7-31-2021","2021-07-31","iron",0.03,"july","West-Mesic"
"1172",2908,139,"West","Mesic","2","Jul-31","7-31-2021","2021-07-31","potassium",0.2,"july","West-Mesic"
"1173",2909,139,"West","Mesic","2","Jul-31","7-31-2021","2021-07-31","magnesium",0.89,"july","West-Mesic"
"1174",2910,139,"West","Mesic","2","Jul-31","7-31-2021","2021-07-31","manganese",0.03,"july","West-Mesic"
"1175",2911,139,"West","Mesic","2","Jul-31","7-31-2021","2021-07-31","sodium",0.05,"july","West-Mesic"
"1176",2912,139,"West","Mesic","2","Jul-31","7-31-2021","2021-07-31","phosphorus",0.05,"july","West-Mesic"
"1177",2914,140,"West","Mesic","3","Jul-31","7-31-2021","2021-07-31","calcium",6.71,"july","West-Mesic"
"1178",2915,140,"West","Mesic","3","Jul-31","7-31-2021","2021-07-31","iron",0.03,"july","West-Mesic"
"1179",2916,140,"West","Mesic","3","Jul-31","7-31-2021","2021-07-31","potassium",0.42,"july","West-Mesic"
"1180",2917,140,"West","Mesic","3","Jul-31","7-31-2021","2021-07-31","magnesium",0.83,"july","West-Mesic"
"1181",2918,140,"West","Mesic","3","Jul-31","7-31-2021","2021-07-31","manganese",0.03,"july","West-Mesic"
"1182",2919,140,"West","Mesic","3","Jul-31","7-31-2021","2021-07-31","sodium",0.05,"july","West-Mesic"
"1183",2920,140,"West","Mesic","3","Jul-31","7-31-2021","2021-07-31","phosphorus",0.05,"july","West-Mesic"
"1184",2922,141,"West","Hydric","1","Jul-31","7-31-2021","2021-07-31","calcium",36.97,"july","West-Hydric"
"1185",2923,141,"West","Hydric","1","Jul-31","7-31-2021","2021-07-31","iron",1.01,"july","West-Hydric"
"1186",2924,141,"West","Hydric","1","Jul-31","7-31-2021","2021-07-31","potassium",0.58,"july","West-Hydric"
"1187",2925,141,"West","Hydric","1","Jul-31","7-31-2021","2021-07-31","magnesium",4.99,"july","West-Hydric"
"1188",2926,141,"West","Hydric","1","Jul-31","7-31-2021","2021-07-31","manganese",0.16,"july","West-Hydric"
"1189",2927,141,"West","Hydric","1","Jul-31","7-31-2021","2021-07-31","sodium",0.23,"july","West-Hydric"
"1190",2928,141,"West","Hydric","1","Jul-31","7-31-2021","2021-07-31","phosphorus",0.05,"july","West-Hydric"
"1191",2930,142,"West","Hydric","2","Jul-31","7-31-2021","2021-07-31","calcium",33.76,"july","West-Hydric"
"1192",2931,142,"West","Hydric","2","Jul-31","7-31-2021","2021-07-31","iron",1.09,"july","West-Hydric"
"1193",2932,142,"West","Hydric","2","Jul-31","7-31-2021","2021-07-31","potassium",0.35,"july","West-Hydric"
"1194",2933,142,"West","Hydric","2","Jul-31","7-31-2021","2021-07-31","magnesium",3.72,"july","West-Hydric"
"1195",2934,142,"West","Hydric","2","Jul-31","7-31-2021","2021-07-31","manganese",0.22,"july","West-Hydric"
"1196",2935,142,"West","Hydric","2","Jul-31","7-31-2021","2021-07-31","sodium",0.3,"july","West-Hydric"
"1197",2936,142,"West","Hydric","2","Jul-31","7-31-2021","2021-07-31","phosphorus",0.05,"july","West-Hydric"
"1198",2938,143,"West","Hydric","3","Jul-31","7-31-2021","2021-07-31","calcium",38.32,"july","West-Hydric"
"1199",2939,143,"West","Hydric","3","Jul-31","7-31-2021","2021-07-31","iron",0.12,"july","West-Hydric"
"1200",2940,143,"West","Hydric","3","Jul-31","7-31-2021","2021-07-31","potassium",0.57,"july","West-Hydric"
"1201",2941,143,"West","Hydric","3","Jul-31","7-31-2021","2021-07-31","magnesium",5.07,"july","West-Hydric"
"1202",2942,143,"West","Hydric","3","Jul-31","7-31-2021","2021-07-31","manganese",0.03,"july","West-Hydric"
"1203",2943,143,"West","Hydric","3","Jul-31","7-31-2021","2021-07-31","sodium",0.05,"july","West-Hydric"
"1204",2944,143,"West","Hydric","3","Jul-31","7-31-2021","2021-07-31","phosphorus",0.05,"july","West-Hydric"
"1205",3058,158,"East","Dry","1","Aug-7","8-7-2021","2021-08-07","calcium",11.01,"august","East-Dry"
"1206",3059,158,"East","Dry","1","Aug-7","8-7-2021","2021-08-07","iron",0.26,"august","East-Dry"
"1207",3060,158,"East","Dry","1","Aug-7","8-7-2021","2021-08-07","potassium",0.62,"august","East-Dry"
"1208",3061,158,"East","Dry","1","Aug-7","8-7-2021","2021-08-07","magnesium",1.33,"august","East-Dry"
"1209",3062,158,"East","Dry","1","Aug-7","8-7-2021","2021-08-07","manganese",0.03,"august","East-Dry"
"1210",3063,158,"East","Dry","1","Aug-7","8-7-2021","2021-08-07","sodium",0.95,"august","East-Dry"
"1211",3064,158,"East","Dry","1","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","East-Dry"
"1212",3066,159,"East","Dry","3","Aug-7","8-7-2021","2021-08-07","calcium",4.94,"august","East-Dry"
"1213",3067,159,"East","Dry","3","Aug-7","8-7-2021","2021-08-07","iron",0.78,"august","East-Dry"
"1214",3068,159,"East","Dry","3","Aug-7","8-7-2021","2021-08-07","potassium",0.71,"august","East-Dry"
"1215",3069,159,"East","Dry","3","Aug-7","8-7-2021","2021-08-07","magnesium",0.87,"august","East-Dry"
"1216",3070,159,"East","Dry","3","Aug-7","8-7-2021","2021-08-07","manganese",0.03,"august","East-Dry"
"1217",3071,159,"East","Dry","3","Aug-7","8-7-2021","2021-08-07","sodium",1.89,"august","East-Dry"
"1218",3072,159,"East","Dry","3","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","East-Dry"
"1219",3074,160,"East","Mesic","1","Aug-7","8-7-2021","2021-08-07","calcium",3.23,"august","East-Mesic"
"1220",3075,160,"East","Mesic","1","Aug-7","8-7-2021","2021-08-07","iron",0.77,"august","East-Mesic"
"1221",3076,160,"East","Mesic","1","Aug-7","8-7-2021","2021-08-07","potassium",1.1,"august","East-Mesic"
"1222",3077,160,"East","Mesic","1","Aug-7","8-7-2021","2021-08-07","magnesium",0.75,"august","East-Mesic"
"1223",3078,160,"East","Mesic","1","Aug-7","8-7-2021","2021-08-07","manganese",0.03,"august","East-Mesic"
"1224",3079,160,"East","Mesic","1","Aug-7","8-7-2021","2021-08-07","sodium",0.79,"august","East-Mesic"
"1225",3080,160,"East","Mesic","1","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","East-Mesic"
"1226",3082,161,"East","Mesic","2","Aug-7","8-7-2021","2021-08-07","calcium",6.4,"august","East-Mesic"
"1227",3083,161,"East","Mesic","2","Aug-7","8-7-2021","2021-08-07","iron",1.86,"august","East-Mesic"
"1228",3084,161,"East","Mesic","2","Aug-7","8-7-2021","2021-08-07","potassium",1.92,"august","East-Mesic"
"1229",3085,161,"East","Mesic","2","Aug-7","8-7-2021","2021-08-07","magnesium",1.52,"august","East-Mesic"
"1230",3086,161,"East","Mesic","2","Aug-7","8-7-2021","2021-08-07","manganese",0.28,"august","East-Mesic"
